#-----------------+
#  TRI RAPIDE     |
#-----------------+
#
#+--------+-----------------------------+-----------------------------+-----------------------------+
#|        |           Ordonné           |          Aleatoire          |           Inverse           |
#| Taille | Affectations   Comparaisons | Affectations   Comparaisons | Affectations   Comparaisons |
#+ -------+--------------+--------------+--------------+--------------+--------------+--------------+
     164            600             901          1143             868           897             760  
     165            606             908          1194             854           900             765  
     166            612             915          1152            1135           906             772  
     167            618             922          1179             967           915             779  
     168            624             929          1218             785           921             785  
     169            630             936          1236             836           930             791  
     170            636             943          1287             695           930             796  
     171            642             950          1209             778           933             801  
     172            648             957          1230             851           939             808  
     173            654             964          1260             882           948             815  
     174            660             971          1317             883           954             821  
     175            666             978          1269             855           963             827  
     176            672             985          1242            1117           963             832  
     177            678             992          1296             856           966             837  
     178            684             999          1323            1053           972             844  
     179            690            1006          1299             926           981             851  
     180            696            1013          1317             875           987             857  
     181            702            1020          1284            1055           996             863  
     182            708            1027          1341             806           996             868  
     183            714            1034          1296             978           999             873  
     184            720            1041          1290            1253          1005             880  
     185            726            1048          1335             905          1014             887  
     186            732            1055          1341             849          1020             893  
     187            738            1062          1386            1078          1029             899  
     188            744            1069          1296            1501          1029             904  
     189            750            1076          1446             902          1032             909  
     190            756            1083          1386             938          1038             916  
     191            762            1090          1455            1009          1047             923  
     192            762            1097          1404            1107          1053             929  
     193            762            1104          1434            1024          1062             935  
     194            762            1111          1437            1005          1062             941  
     195            762            1118          1407            1005          1065             947  
     196            762            1125          1473            1075          1071             954  
     197            762            1132          1497             919          1080             961  
     198            762            1139          1512             980          1086             967  
     199            762            1146          1488             989          1095             973  
     200            762            1153          1440            1138          1095             979  
     201            762            1160          1515             950          1098             985  
     202            762            1167          1488            1173          1104             992  
     203            762            1174          1545            1061          1113             999  
     204            762            1181          1536            1076          1119            1005  
     205            762            1188          1533            1054          1128            1011  
     206            762            1195          1587            1014          1128            1017  
     207            762            1202          1512            1196          1131            1023  
     208            762            1209          1614            1009          1137            1030  
     209            762            1216          1521            1266          1146            1037  
     210            762            1223          1584            1071          1152            1043  
     211            762            1230          1518            1187          1161            1049  
     212            762            1237          1560            1252          1161            1055  
     213            762            1244          1614            1176          1164            1061  
     214            762            1251          1650             997          1170            1068  
     215            762            1258          1650            1023          1179            1075  
     216            762            1265          1599            1331          1185            1081  
     217            762            1272          1674             987          1194            1087  
     218            762            1279          1638            1049          1194            1093  
     219            762            1286          1650            1175          1197            1099  
     220            762            1293          1662            1144          1203            1106  
     221            762            1300          1632            1130          1212            1113  
     222            762            1307          1668            1213          1218            1119  
     223            762            1314          1689            1208          1227            1125  
     224            762            1321          1638            1216          1227            1131  
     225            762            1328          1638            1712          1230            1137  
     226            762            1335          1698            1273          1236            1144  
     227            762            1342          1689            1275          1245            1151  
     228            762            1349          1752            1087          1251            1157  
     229            762            1356          1713            1437          1260            1163  
     230            762            1363          1716            1427          1260            1169  
     231            762            1370          1719            1445          1263            1175  
     232            762            1377          1752            1302          1269            1182  
     233            762            1384          1794            1473          1278            1189  
     234            762            1391          1815            1429          1284            1195  
     235            762            1398          1752            1487          1293            1201  
     236            762            1405          1833            1158          1293            1207  
     237            762            1412          1794            1412          1296            1213  
     238            762            1419          1803            1360          1302            1220  
     239            762            1426          1842            1201          1311            1227  
     240            762            1433          1827            1253          1317            1233  
     241            762            1440          1833            1192          1326            1239  
     242            762            1447          1896            1206          1326            1245  
     243            762            1454          1818            1622          1329            1251  
     244            762            1461          1875            1365          1335            1258  
     245            762            1468          1848            1356          1344            1265  
     246            762            1475          1926            1342          1350            1271  
     247            762            1482          1884            1343          1359            1277  
     248            762            1489          1827            1636          1359            1283  
     249            762            1496          1908            1327          1362            1289  
     250            762            1503          1899            1327          1368            1296  
     251            762            1510          1803            1863          1377            1303  
     252            762            1517          1986            1454          1383            1309  
     253            762            1524          1950            1295          1392            1315  
     254            762            1531          1899            1639          1392            1321  
     255            762            1538          1923            1671          1395            1327  
     256            768            1546          1938            1672          1401            1334  
     257            774            1554          1950            1707          1410            1341  
     258            780            1562          1965            1362          1416            1349  
     259            786            1570          1983            1322          1425            1357  
     260            792            1578          1974            1543          1425            1363  
     261            798            1586          1911            1989          1428            1369  
     262            804            1594          2022            1400          1434            1376  
     263            810            1602          1983            1467          1443            1383  
     264            816            1610          2040            1567          1449            1391  
     265            822            1618          2025            1343          1458            1399  
     266            828            1626          2070            1720          1458            1405  
     267            834            1634          2085            1452          1461            1411  
     268            840            1642          2025            1531          1467            1418  
     269            846            1650          2079            1688          1476            1425  
     270            852            1658          2070            1788          1482            1433  
     271            858            1666          2106            1414          1491            1441  
     272            864            1674          2055            1555          1491            1447  
     273            870            1682          2064            1597          1494            1453  
     274            876            1690          2136            1594          1500            1460  
     275            882            1698          2109            1718          1509            1467  
     276            888            1706          2184            1504          1515            1475  
     277            894            1714          2109            1764          1524            1483  
     278            900            1722          2160            1609          1524            1489  
     279            906            1730          2226            1582          1527            1495  
